,id_str,user_id,text,created_at,entities,lang,time_zone
14,1242794413828370432,868648941604093952,"@ArvindKejriwal @narendramodi @LtGovDelhi we should convey and warn in clear words if any houseowner or agency threaten or ask people doing emergency services fighting corona to vacate , it will be punishable under IPC354",2020-03-25 12:44:12,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [0, 15]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [16, 29]}, {'screen_name': 'LtGovDelhi', 'name': 'LG Delhi', 'id': 815473030868545537, 'id_str': '815473030868545537', 'indices': [30, 41]}], 'urls': []}",en,
15,1242794566597488640,50397184,Corona virus lockdown is save common man. Inhe to Ram Lalla ke paas jana hai. #LockdownFail #21daysLockdown https://t.co/ELmcqY3X78,2020-03-25 12:44:49,"{'hashtags': [{'text': 'LockdownFail', 'indices': [78, 91]}, {'text': '21daysLockdown', 'indices': [92, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ELmcqY3X78', 'expanded_url': 'https://twitter.com/maliniawasthi/status/1242710574288363520', 'display_url': 'twitter.com/maliniawasthi/…', 'indices': [108, 131]}]}",en,
16,1242794872811159557,169028838,See this woke w***e spitting 🤬🤬🤬 https://t.co/w4Yp5MP8GT,2020-03-25 12:46:02,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/w4Yp5MP8GT', 'expanded_url': 'https://twitter.com/AdvancedMaushi/status/1242780466375090176', 'display_url': 'twitter.com/AdvancedMaushi…', 'indices': [33, 56]}]}",en,
17,1242794986959073281,2898497305,"#BanChina #producerOf #COVID2019
the culprit of humanity...

We should #BAN #China for producing deadly Corona Virus and many more...
China itself is a virus
#ChinaVirus

Shame on you #China

Joy Hind..
জয় বাংলা...",2020-03-25 12:46:29,"{'hashtags': [{'text': 'BanChina', 'indices': [0, 9]}, {'text': 'producerOf', 'indices': [10, 21]}, {'text': 'COVID2019', 'indices': [22, 32]}, {'text': 'BAN', 'indices': [71, 75]}, {'text': 'China', 'indices': [76, 82]}, {'text': 'ChinaVirus', 'indices': [158, 169]}, {'text': 'China', 'indices': [184, 190]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
18,1242795111777308672,1495438105,Trinamul youth wing donates 1 crore in @MamataOfficial govt relief fund for #Corona.@abhishekaitc tweets that they will fight shoulder to shoulder to combat #coronavirusindia https://t.co/WzmKjscXPd,2020-03-25 12:46:59,"{'hashtags': [{'text': 'Corona', 'indices': [76, 83]}, {'text': 'coronavirusindia', 'indices': [157, 174]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MamataOfficial', 'name': 'Mamata Banerjee', 'id': 2526794479, 'id_str': '2526794479', 'indices': [39, 54]}, {'screen_name': 'abhishekaitc', 'name': 'Abhishek Banerjee', 'id': 134546153, 'id_str': '134546153', 'indices': [84, 97]}], 'urls': [{'url': 'https://t.co/WzmKjscXPd', 'expanded_url': 'https://twitter.com/abhishekaitc/status/1242792866935521280', 'display_url': 'twitter.com/abhishekaitc/s…', 'indices': [175, 198]}]}",en,
19,1242795112318390273,243073718,"Some Corona are in the face of Human.

#Afghanistan https://t.co/nDSwfu4lwC",2020-03-25 12:46:59,"{'hashtags': [{'text': 'Afghanistan', 'indices': [39, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nDSwfu4lwC', 'expanded_url': 'https://twitter.com/SikhProf/status/1242711892969377795', 'display_url': 'twitter.com/SikhProf/statu…', 'indices': [52, 75]}]}",en,
20,1242795187744567297,821185681615507456,"Life is very much normal at Acharya Hasti Marg,New City Light during #Corona #indialockdown Some are here to spent time,Some spitting on the road,Some doing gossips,Some moving here n there just for time pass.Thnx to @CP_SuratCity @CommissionerSMC no patroling so all cn njoy. https://t.co/Etkg7zSgjZ",2020-03-25 12:47:17,"{'hashtags': [{'text': 'Corona', 'indices': [69, 76]}, {'text': 'indialockdown', 'indices': [77, 91]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CP_SuratCity', 'name': 'Surat City Police', 'id': 713285748393259008, 'id_str': '713285748393259008', 'indices': [217, 230]}, {'screen_name': 'CommissionerSMC', 'name': 'Commissioner SMC', 'id': 809384064956452864, 'id_str': '809384064956452864', 'indices': [231, 247]}], 'urls': [], 'media': [{'id': 1242795140667723776, 'id_str': '1242795140667723776', 'indices': [277, 300], 'media_url': 'http://pbs.twimg.com/media/ET9LmIgU0AAk2qV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET9LmIgU0AAk2qV.jpg', 'url': 'https://t.co/Etkg7zSgjZ', 'display_url': 'pic.twitter.com/Etkg7zSgjZ', 'expanded_url': 'https://twitter.com/nirav291286/status/1242795187744567297/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 298, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 896, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 525, 'resize': 'fit'}}}]}",en,
21,1242795263112040448,962564078940991489,"On March 24, 2020, PM Modi announced that Government of India has allocated Rs 15,000 crores to fight against Corona Virus. The Fund is to be used to increase health infrastructure in the country. This includes… https://t.co/sjhHqIBV0s",2020-03-25 12:47:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sjhHqIBV0s', 'expanded_url': 'https://www.instagram.com/p/B-KDtpjgca5/?igshid=1f6popfw5spct', 'display_url': 'instagram.com/p/B-KDtpjgca5/…', 'indices': [212, 235]}]}",en,
22,1242795280497426433,750232342359224320,"@CMOMaharashtra
@mieknathshinde
@Awhadspeaks
@AUThackeray
@DGPMaharashtra
@ThaneCollector
@ThaneCityPolice
@TMCaTweetAway
Citizens of Thane appreciate the all out effort for prevention &amp; control of Corona Virus, law &amp; order by the Collector,Police &amp; TMC. Great effort . Thank You https://t.co/hH5RJB43Md",2020-03-25 12:47:39,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CMOMaharashtra', 'name': 'CMO Maharashtra', 'id': 2597666894, 'id_str': '2597666894', 'indices': [0, 15]}, {'screen_name': 'mieknathshinde', 'name': 'Eknath Shinde - एकनाथ शिंदे', 'id': 2611325450, 'id_str': '2611325450', 'indices': [16, 31]}, {'screen_name': 'Awhadspeaks', 'name': 'Dr.Jitendra Awhad', 'id': 802056194, 'id_str': '802056194', 'indices': [32, 44]}, {'screen_name': 'AUThackeray', 'name': 'Aaditya Thackeray', 'id': 1606048885, 'id_str': '1606048885', 'indices': [45, 57]}, {'screen_name': 'DGPMaharashtra', 'name': 'Maharashtra Police', 'id': 841645298577424384, 'id_str': '841645298577424384', 'indices': [58, 73]}, {'screen_name': 'ThaneCollector', 'name': 'Thane Collectorate', 'id': 771995923098533888, 'id_str': '771995923098533888', 'indices': [74, 89]}, {'screen_name': 'ThaneCityPolice', 'name': 'Thane City Police', 'id': 720135190916366336, 'id_str': '720135190916366336', 'indices': [90, 106]}, {'screen_name': 'TMCaTweetAway', 'name': 'Thane Municipal Corporation - ठाणे महानगरपालिका', 'id': 730504518, 'id_str': '730504518', 'indices': [107, 121]}], 'urls': [], 'media': [{'id': 1242795009293729792, 'id_str': '1242795009293729792', 'indices': [292, 315], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242795009293729792/pu/img/Qz3U7zkDCBdsc3CJ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242795009293729792/pu/img/Qz3U7zkDCBdsc3CJ.jpg', 'url': 'https://t.co/hH5RJB43Md', 'display_url': 'pic.twitter.com/hH5RJB43Md', 'expanded_url': 'https://twitter.com/thanecitizens/status/1242795280497426433/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",en,
23,1242795291050303489,1230130612960464901,You think in 21 days the effect of corona will completely finish https://t.co/2NGfBMMpZ5,2020-03-25 12:47:42,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2NGfBMMpZ5', 'expanded_url': 'https://twitter.com/PMOIndia/status/1242779815058370560', 'display_url': 'twitter.com/PMOIndia/statu…', 'indices': [65, 88]}]}",en,
24,1242795341411467264,370688452,Oh gosh! RIP. https://t.co/B1IKG98Ja0,2020-03-25 12:47:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/B1IKG98Ja0', 'expanded_url': 'https://twitter.com/sardesairajdeep/status/1242788002549698560', 'display_url': 'twitter.com/sardesairajdee…', 'indices': [14, 37]}]}",en,
25,1242795346196975617,2239514570,So some people from peaceful religion... dont want to stay home ! #Corona #StayHomeStaySafe https://t.co/Nojl01BcoJ,2020-03-25 12:47:55,"{'hashtags': [{'text': 'Corona', 'indices': [66, 73]}, {'text': 'StayHomeStaySafe', 'indices': [74, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242795299581513728, 'id_str': '1242795299581513728', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242795299581513728/pu/img/G8s5yZPnHCXMCDka.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242795299581513728/pu/img/G8s5yZPnHCXMCDka.jpg', 'url': 'https://t.co/Nojl01BcoJ', 'display_url': 'pic.twitter.com/Nojl01BcoJ', 'expanded_url': 'https://twitter.com/pritpalsodhi/status/1242795346196975617/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",en,
26,1242795675139502082,821185681615507456,"#indialockdown Some are really here for medicines,Veggis n all.baki to "" Ghar ma kamtado ave etle chalva nikdya che,aam tem fariye jarak"" https://t.co/gawLIHpMoz",2020-03-25 12:49:13,"{'hashtags': [{'text': 'indialockdown', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gawLIHpMoz', 'expanded_url': 'https://twitter.com/nirav291286/status/1242795187744567297', 'display_url': 'twitter.com/nirav291286/st…', 'indices': [138, 161]}]}",en,
27,1242795710023532544,3161020021,"The very strong bow was broken by the great Vidura, in order to Pandava won the  Mahabharath war. At the same way prime minister's ""Lakshmana Rekha"" whole lockdown will be conquer the Corona virus. Wonder!",2020-03-25 12:49:21,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
28,1242795711042686977,721594178329841664,@TimesNow @IndianExpress @aajtak Height of Nonsense by people. Whole country is fighting against corona virus but few people making fun of this movement. https://t.co/1I1d4peNj4,2020-03-25 12:49:22,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TimesNow', 'name': 'TIMES NOW', 'id': 240649814, 'id_str': '240649814', 'indices': [0, 9]}, {'screen_name': 'IndianExpress', 'name': 'The Indian Express', 'id': 38647512, 'id_str': '38647512', 'indices': [10, 24]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [25, 32]}], 'urls': [], 'media': [{'id': 1242795184246513664, 'id_str': '1242795184246513664', 'indices': [154, 177], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242795184246513664/pu/img/dGFJeJR4eMFXacnX.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242795184246513664/pu/img/dGFJeJR4eMFXacnX.jpg', 'url': 'https://t.co/1I1d4peNj4', 'display_url': 'pic.twitter.com/1I1d4peNj4', 'expanded_url': 'https://twitter.com/Ydjain123/status/1242795711042686977/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 848, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 848, 'resize': 'fit'}}}]}",en,
29,1242795820857962498,107361130,"Corona Virus 😷
(Refraction inside a water drop)

Stay home. 
Wash hands often.
Cough/sneeze into your elbow.
Help beat Corona.
#photography #Corona #coronavirusindia #coronavirus #coronaupdate #CoronaAlert #coronainindia https://t.co/lXmQzIaThc",2020-03-25 12:49:48,"{'hashtags': [{'text': 'photography', 'indices': [127, 139]}, {'text': 'Corona', 'indices': [140, 147]}, {'text': 'coronavirusindia', 'indices': [148, 165]}, {'text': 'coronavirus', 'indices': [166, 178]}, {'text': 'coronaupdate', 'indices': [179, 192]}, {'text': 'CoronaAlert', 'indices': [193, 205]}, {'text': 'coronainindia', 'indices': [206, 220]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242795795255939073, 'id_str': '1242795795255939073', 'indices': [221, 244], 'media_url': 'http://pbs.twimg.com/media/ET9MMPCUUAEMeAa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET9MMPCUUAEMeAa.jpg', 'url': 'https://t.co/lXmQzIaThc', 'display_url': 'pic.twitter.com/lXmQzIaThc', 'expanded_url': 'https://twitter.com/dr_malar/status/1242795820857962498/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 959, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1637, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]}",en,
30,1242795964051546113,824102156181639168,"In Haryana, cases positive for corona novel  virus rose to 17, report of 111 persons awaited.#airnewsalerts https://t.co/msLP0AT0rv",2020-03-25 12:50:22,"{'hashtags': [{'text': 'airnewsalerts', 'indices': [93, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1242795922125275137, 'id_str': '1242795922125275137', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/ET9MTnqUwAEP0gB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET9MTnqUwAEP0gB.jpg', 'url': 'https://t.co/msLP0AT0rv', 'display_url': 'pic.twitter.com/msLP0AT0rv', 'expanded_url': 'https://twitter.com/airnews_chd/status/1242795964051546113/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",en,
31,1242795969218883584,3258506155,@olelady6 When due effect of Corona epidemic patient becomes unconscious and does not become possible to DOA y thing except swallowing medicine.,2020-03-25 12:50:23,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'olelady6', 'name': 'Granny', 'id': 874702735, 'id_str': '874702735', 'indices': [0, 9]}], 'urls': []}",en,
32,1242796004103069698,857946430186639362,"Sunitaji
Thanks same gd wishes for you &amp; Twitter friends
We are extremely lucky2 have caring selfless Modiji as our guide. No body could have taken tender care like him.Let us join him in fighting Corona away by social distancing self discipline &amp; following his invaluable advice. https://t.co/kxhSBFv75t",2020-03-25 12:50:32,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kxhSBFv75t', 'expanded_url': 'https://twitter.com/Sunitagupta__/status/1242674838239694848', 'display_url': 'twitter.com/Sunitagupta__/…', 'indices': [289, 312]}]}",en,
33,1242796150358290432,199272020,"Birds take over the pavement near Mahatma Gandhi Statue at Marina Beach, as the city went to lockdown to check spread of Corona Virus, in Chennai, India. #coronavirus #covid19 #lockdownindia #21daylockdown @xpresstn @NewIndianXpress https://t.co/xtOm2Ta4mS",2020-03-25 12:51:06,"{'hashtags': [{'text': 'coronavirus', 'indices': [154, 166]}, {'text': 'covid19', 'indices': [167, 175]}, {'text': 'lockdownindia', 'indices': [176, 190]}, {'text': '21daylockdown', 'indices': [191, 205]}], 'symbols': [], 'user_mentions': [{'screen_name': 'xpresstn', 'name': 'TNIE Tamil Nadu', 'id': 1181906273152843777, 'id_str': '1181906273152843777', 'indices': [206, 215]}, {'screen_name': 'NewIndianXpress', 'name': 'The New Indian Express', 'id': 94761188, 'id_str': '94761188', 'indices': [216, 232]}], 'urls': [], 'media': [{'id': 1242796124743684098, 'id_str': '1242796124743684098', 'indices': [233, 256], 'media_url': 'http://pbs.twimg.com/media/ET9MfaeUUAIlpau.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ET9MfaeUUAIlpau.jpg', 'url': 'https://t.co/xtOm2Ta4mS', 'display_url': 'pic.twitter.com/xtOm2Ta4mS', 'expanded_url': 'https://twitter.com/ddmallick/status/1242796150358290432/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 993, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 563, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1695, 'h': 2048, 'resize': 'fit'}}}]}",en,
34,1242796205815586816,1201964663937871874,"2020 Inspired By My life.🌵
#Corona #Asteroid2020",2020-03-25 12:51:20,"{'hashtags': [{'text': 'Corona', 'indices': [27, 34]}, {'text': 'Asteroid2020', 'indices': [35, 48]}], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
