,date,tweet_text
377,2020-03-25 08:54:15,@Vijayabaskarofl @CMOTamilNadu Government doctors not asking one month salary as corona allowance. Full fill their demands. That's enough
378,2020-03-25 08:54:48,Not now.This should continue after corona also. If state boundary not controlled by state what is the use of federa… https://t.co/whHX4MTadp
379,2020-03-25 08:55:32,Stay at home 🏚🏚🏚 stop Corona vairas. save &amp; safe Telangana. https://t.co/fCkBmJoMPk
380,2020-03-25 08:56:06,"A big salute to the medical community that is working day and night for us.
Stay Safe.

#IESAcademy #Gate2021… https://t.co/WH6z4bhrqB"
381,2020-03-25 08:56:14,"Look at the #Recovery_Percentage of some severely #Corona hit countries..
China-90.68%
Italy-12.03%
USA-0.69%
Spain… https://t.co/JEX2wFMmLi"
382,2020-03-25 08:57:15,"Finally India got its Carona Dashboard
This is the official website for CORONA updates.   Updating every 4 hrs..… https://t.co/NgeWYnEtFH"
383,2020-03-25 08:58:07,I only hope he was not in that crowd which celebrated Plate clanging festival on 22 March. If he was I hope he was… https://t.co/aekYugL4bs
384,2020-03-25 08:58:17,"Help the World to Uninstall VIRUS . 
Stay Home Stay Healthy

Happy Gudi Padwa !! 🙏🙏🙏

#iTechnoPhoenix… https://t.co/nXS7BLJBP3"
385,2020-03-25 08:59:22,"@_YogendraYadav @TheJaggi With NPR in place,it would have become mush easier for government to fight Corona virus.… https://t.co/s3HTh0bmhz"
386,2020-03-25 08:59:24,Oh! So #Corona got verified account on @Twitter 🤔 https://t.co/NIGDZxoSIm
387,2020-03-25 08:59:56,@bigbasket_com @PMOIndia @Grofers @ArvindKejriwal I suggest these grocery ecom can also help prevent corona virus s… https://t.co/AqzJ0jVLzB
388,2020-03-25 09:00:00,"ABOUT THE LIFETIME OF CORONA COVID, 19, AT VARIOUS SURFACES... https://t.co/evm4WV4CvF"
389,2020-03-25 09:00:50,"Let's volunteer for Humanity to fight against COVID-19 #corona warrior

https://t.co/CE2Aqhgw4f

I have registered.… https://t.co/g1VnUC5W2m"
390,2020-03-25 09:01:21,Yesterday night 7 am ..lockdown at hojai town..corona ko harayenge..gar me hi rehenge.. https://t.co/RckVEv8TWW
391,2020-03-25 09:01:51,@HMOIndia @PMOIndia @MedicalBmc @mybmc @ipsvipul_  pls chk https://t.co/IDGK5WZDnR
392,2020-03-25 09:02:43,"Happy jhulelal jayanti to all. Stay at home, be safe #Corona #COVID19 #corona #coronarender #coronarenderer… https://t.co/Ac8MiiWcTk"
393,2020-03-25 09:02:55,India is richer than America or any other country. See how modi gave package of 15k cr Corona virus for 130 cr popu… https://t.co/ezJrT30a6B
394,2020-03-25 09:03:15,"@PrashantKishor If you have a problem leave India.
India has been the most prepared and will win against corona"
395,2020-03-25 09:03:48,"Govts. are doing their Best . You stay calm. If you have so much of appreciation for the creates of #ChineseVirus ,… https://t.co/O5VZEMIjid"
396,2020-03-25 09:04:09,"First #Corona then #Hantavirus now I see #Tsunami is trending 
My reaction 👇 https://t.co/iii297lKVI"
397,2020-03-25 09:04:21,Don’t know about corona but not sure how long I can survive without having cholley bhatture from my favourite place. 😂🙈🙆🏻‍♀️
398,2020-03-25 09:06:41,". 22 students(14boys/8girls) from #JNV saranga, dkl, Odisha are not able to return #Odisha from Supaul #Bihar due t… https://t.co/tozfbe2ur9"
399,2020-03-25 09:06:46,Tv9 corona updates. https://t.co/FtIX9GoV8K
400,2020-03-25 09:06:59,"Respected sir 
I want to say that I am the student of class 10th and daughter of Sanjay and Anita maheshwari . I Re… https://t.co/lqIFj3BXs5"
401,2020-03-25 09:07:02,"I'm using this video just for corona awareness from @noconversion ..
Just avoid social gathering 
(Ps note: not try… https://t.co/ZzkFahsjPm"
402,2020-03-25 09:07:04,"Corona virus fight situation time right step taken by chief minister of gujarate Shri Vijay Bhai, other state of In… https://t.co/flTXXScTeG"
403,2020-03-25 09:07:43,"@vv_vinayak    BHARATHA MATHA SOCIAL SERVICE SOCIETY 
(REGD NO:-1775/2018) (అనాథ వృద్ద ఆశ్రమం)
Dwaraka Nagar colony… https://t.co/KR8N2pyKCJ"
404,2020-03-25 09:07:43,Corona update Tv9 Youtube link:https://t.co/tXO3MYeh7l
405,2020-03-25 09:08:09,"@narendramodi Clean India wash India , clean house , utensils , hands legs every item in house office with 98% ethyl alcohol the corona dies"
406,2020-03-25 09:10:39,SOCIAL DISTANCING....Leading by example...PM @narendramodi ...Cabinet Meeting in Times of Corona👍 https://t.co/rBxToWSC67
407,2020-03-25 09:10:48,"@05Hkbn Yup. We almost 1500+ doctors. Having evidence based tt for various viral infection including corona virus
#SBEBA_ForCovid19"
408,2020-03-25 09:10:59,"@DC_Ranchi 
@DC_Khunti 
@anjanaomkashyap 
@narendramodi
@
This Mask at rural khunti at pharmacy @350/ and actual pr… https://t.co/Tpw4Huyia2"
409,2020-03-25 09:11:08,"Sanitation of corona positive home @ Indore, India https://t.co/DRusJ817d2"
410,2020-03-25 09:11:17,"Chief minister of gujarate Shri Vijay Bhai largely welcome non Government association for food proivided to needy ,… https://t.co/xjk1soDGGR"
411,2020-03-25 09:11:54,"My work 

Lockdown and stop corona @ Smart City - Gwalior https://t.co/Lqwi7o1YwW"
412,2020-03-25 09:12:40,What senseless and bised comment. Never heard Sambit Patra discussing religion as BJP spokesperson. There should be… https://t.co/NB7E70tJM6
413,2020-03-25 09:12:57,"@viadotcom @goairlinesindia this wid ref of reschduling my ticket PNR B9NVVT Kolkata to Delhi flight dtd March 25,… https://t.co/Kf8Mg99HdH"
414,2020-03-25 09:13:09,@royalkhajoor @bykerseven @Laurie_Garrett These lunatic Western frustrated to see indian die due to corona pandamic.
415,2020-03-25 09:13:29,"*These 7 things from SHOLAY are a must-do to defeat CORONA:*
 
*1. Jo Darr Gaya Samjho Marr Gaya.*
 
_Do not panic.… https://t.co/ExoL8bCAeL"
416,2020-03-25 09:13:43,"CORONA VIRUS UPDATE: (25.03.2020 10:16am)

Coronavirus Cases: 424,069
Deaths: 18,930
Recovered: 109,179

New Death… https://t.co/MxrlRkc8TY"
417,2020-03-25 09:13:52,"Thx @prasannamohanty for this much needed reporting। 
Requesting freinds to kindly read @awanishkumar86… https://t.co/XybCIEFjNG"
418,2020-03-25 09:14:25,"A Manipuri girl at Vijay Nagar, Delhi was spat on by an middle aged man and shouted at ""Corona"" before fleeing on h… https://t.co/dPgQY5v4Cz"
419,2020-03-25 09:14:38,"@NBirenSingh 
Thank you CM sir, I am big fan of you from western India border RAJASTHAN. We have all fight jointly… https://t.co/2v9OYf4L35"
420,2020-03-25 09:15:04,"Fight against Corona is long. It should be fought with compassion and understanding. If people need to be educated,… https://t.co/NWTNKdKfMb"
421,2020-03-25 09:15:31,Please Stay Home Stop CORONA COVID-19 https://t.co/C2T1WGYupy
422,2020-03-25 09:15:34,"Approx 21 millions cell phone has been disappeared in China due to Corona virus in last 3 month, so ppl of India sh… https://t.co/AERfzweEOy"
423,2020-03-25 09:15:38,This Corona Made World Lockdown (Almost) . Seems be 2020 Worst Year Of All Time!! 😔😔
424,2020-03-25 09:15:39,@ShishirGoUP @ashishMib Plz make some precautions while accepting cash from possible corona patient
425,2020-03-25 09:16:05,"Mantra for the #21daylockdown. 
#IndiaFightsCorona https://t.co/08Qp50iByr"
426,2020-03-25 09:16:12,severe action should be taken against police from all govt......they are crossing their limits as they are given po… https://t.co/anSCxKZWKa
427,2020-03-25 09:16:19,"अकुलाने एकत बसत अहि मयूर मृग बाघ
सखी सयानो सो कियो दीरघ दाघ निदाघ
The heat of the day has forced  pairs of enemies:… https://t.co/dEXwqasi9c"
428,2020-03-25 09:16:42,"BREAKING : All students from class I to Class IX to be promoted without exams.

#CoronavirusLockdown #Corona #LockDown"
429,2020-03-25 09:17:02,Maharashtra's first corona affected couple has received a discharge from the hospital. #StopTheSpreadOfCorona… https://t.co/YJyIdO7dMG
430,2020-03-25 09:17:19,"Finally India got its Carona Dashboard

No more spreading Rumors. This is the official website for CORONA updates.… https://t.co/f0qT7AbHms"
431,2020-03-25 09:17:44,A request to the govt to also stop the EMI’s that are getting deducted from account as the lower class people won’t… https://t.co/yPZwTp9qGW
432,2020-03-25 09:17:59,"Be Safe
Be Positive
Be Supportive
Be at your Home to defeat Corona ! #HappyGudiPadwa https://t.co/2WSKL1C1iR"
433,2020-03-25 09:18:03,@deepolice12 Sir please provide ID cards for 'Corona Worries'   we can work even more @DIPR_COVID19 @mani1972ias… https://t.co/8fPYLiYXE3
434,2020-03-25 09:18:47,"Let this New year strengthen our body and mind.
For Corona being divided is the need of time.
Brighten up the day e… https://t.co/PGFRyxTsPf"
435,2020-03-25 09:19:03,"Please try to understand, poorest of poor have no idea what Corona is. They are totally unaware. We have to guide t… https://t.co/Kt42Z9Z0vy"
436,2020-03-25 09:19:12,"China = c stands for corona virus
             h stands for hanta virus 
     OMG ina are about to come"
437,2020-03-25 09:19:27,"All Kashmir valley National conference ,p.d.p. And all political party workers and leaders joint way corona virus e… https://t.co/Ktk7VX5tQz"
438,2020-03-25 09:19:38,"@Shahali7863 @SikhProf ""The Corona virus has forced the contradiction between Islam &amp; humanity out into the open.""… https://t.co/qC594rRu0J"
439,2020-03-25 09:20:00,"God is still in control. 

God also must have looked down upon mankind &amp; thought to himself - What have these human… https://t.co/wqfsdc1BeV"
440,2020-03-25 09:21:33,Brother ? I thought only spouses would be victims. https://t.co/YpBkQDBijK
441,2020-03-25 09:21:36,"@HemaArjun2 @drremyaraj @PMOIndia @AAJTAJ @narendramodi https://t.co/phnFQeIfXh

Comment to this link
#SBEBA_ForCovid19"
442,2020-03-25 09:22:32,"Aaj Tak and other news channel coordination with different state public distribution systems,law and order co opera… https://t.co/gAyJ1clwYq"
443,2020-03-25 09:22:58,Agreed https://t.co/zU0BXj07oZ
444,2020-03-25 09:23:30,"@vanitajain21 :

#21daylockdown
A tough but an excellent and timely decision by Hon. PM @narendramodi.… https://t.co/n8G6JV1WXq"
445,2020-03-25 09:23:32,"Corona Risk

Video Link: https://t.co/F6ccJmXBfU

Follow me on: 
TikTok: mohit.b.agarwal
Instagram: agarwal.b.mohit… https://t.co/GmsQX2zBew"
446,2020-03-25 09:23:36,So my dog is Corona virus Free.. This is His Passport.. #CoronavirusLockdown #coronavirusindia #coronavirususa… https://t.co/Ly0HeaIzQ4
447,2020-03-25 09:23:59,Income Tax relief for corona in PM fund @nsitharaman  be given
448,2020-03-25 09:24:39,"@mlanaharis @CMofKarnataka @HMOKarnataka Please do re tweet.

#coronavirusindia / #CoronavirusLockdown / #Corona https://t.co/P8BKrZbBke"
449,2020-03-25 09:24:59,Corona virus evil removed for curfew purchasing time for social distance circle rules with purchased the house hold… https://t.co/qynkKScQWl
450,2020-03-25 09:25:03,"*2. Kitne Aadmi The?*
 
_Always be aware of how many people are going to be at a certain place. Do not go to crowde… https://t.co/vEMsywL42W"
451,2020-03-25 09:26:26,"@sardesairajdeep @DrPramodPSawant I told you to share this news , A commoner request. This may help us to fight aga… https://t.co/eVuOhKT1AD"
452,2020-03-25 09:26:31,Corona virus evil removed for right way social purchasing distance . https://t.co/qtIRO5rX7u
453,2020-03-25 09:29:48,"*Le Thanos - I was unable to destroy half of the world population!!

*Le Corona Virus- https://t.co/MVRDTi7qAH"
454,2020-03-25 09:30:15,@moneycontrolcom Consider into calculation that this data is pre lockdown and due to lack of awareness of Corona. E… https://t.co/sKdmam6jhJ
455,2020-03-25 09:30:22,"@anjanaomkashyap please update doctors are working in isolated wards and ICU properly or not. 
Corona positive or s… https://t.co/BMolBnhAqp"
456,2020-03-25 09:31:16,"Government of India and KCR have lately woken up for Corona epidemic.If they have taken it seriously in Jan.2020,th… https://t.co/KGhImYuenF"
457,2020-03-25 09:31:20,Can you? Please🙏 #CoronavirusLockdown #coronavirusindia #COVID2019 #Lockdown21 #lockdown #coronavirus #USA… https://t.co/Boq6rxltG2
458,2020-03-25 09:31:44,#GoCoronaRain Incessant rains in Pune. Looks like God’s way of washing off the city to prevent Corona virus from spreading
459,2020-03-25 09:32:11,"@BJPSanjayJoshi For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradica… https://t.co/6yCd7PkOWC"
460,2020-03-25 09:32:19,"@BSYBJP For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradicate.
Your… https://t.co/ludjb8DQ6D"
461,2020-03-25 09:32:29,Very nice https://t.co/sYtjw7gCEl
462,2020-03-25 09:32:36,"@narendramodi For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradicate… https://t.co/aQqNbJThuu"
463,2020-03-25 09:32:53,"@yschowdary @BJP4India @BJP4Andhra For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home,… https://t.co/DsRYl4PVLt"
464,2020-03-25 09:33:01,"@GVLNRAO @BJP4Andhra For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona er… https://t.co/dFGJF9Drzl"
465,2020-03-25 09:33:02,As far as i know there is no central location where state wise sample tests data is located. This is where we took… https://t.co/7pegF18ASi
466,2020-03-25 09:33:18,"@BSYBJP For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradicate.
Your… https://t.co/ncYReABJQw"
467,2020-03-25 09:33:32,"@narendramodi For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradicate… https://t.co/fUQhWvtJhy"
468,2020-03-25 09:33:45,"@TigerRajaSingh For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradica… https://t.co/b381JfHWu8"
469,2020-03-25 09:33:52,#highly advance USA looks helpless in fighting  with https://t.co/eRIOWXhTbm they need modiji?
470,2020-03-25 09:34:26,@Amdmum May this New Year bring positive changes in the world . May corona get defeated by humanity.… https://t.co/E13GKXIvPs
471,2020-03-25 09:34:33,"@CMRamesh_MP @AmitShah For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona… https://t.co/QN66MQhYA0"
472,2020-03-25 09:34:52,"@kishanreddybjp For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradica… https://t.co/2ySzKOKj0W"
473,2020-03-25 09:35:07,"@PrashantKishor For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradica… https://t.co/813INUHIUQ"
474,2020-03-25 09:35:30,"@KHANNANAGARAJU For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradica… https://t.co/ca3ShNaY32"
475,2020-03-25 09:35:40,"Sir Corona Virus already exist for Dogs, Why we cannot make it for human since we already know its existence.… https://t.co/H4e5hdWijk"
476,2020-03-25 09:35:40,"Medicin available for Corona
GMBCC-21D
(Ghar Me Betho Chup Chap-21Din)
#CoronavirusLockdown
#lockdownindia"
477,2020-03-25 09:35:59,"@klnbjp For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona eradicate.
Your… https://t.co/vmYzVyUZzK"
478,2020-03-25 09:36:02,"Stay At Home, Stay Sefe, Stay Healthy 🙏
.
.
.
#Corona
#Covid_19
#CoronavirusLockdown 
#21daylockdown… https://t.co/OTYYc2KjAo"
479,2020-03-25 09:36:11,"@AmitShah @narendramodi For you and your family
Sarvari nam year #Ugadi #greetings.🌹
Let's stay at home, let Corona… https://t.co/9UI5IemKTH"
480,2020-03-25 09:36:58,"@sujakrao Great observation. 
These people have come to power through backdoors by tampering EVMs.That is why their… https://t.co/tQai0U1L8d"
481,2020-03-25 09:37:54,Loan payment of home or farmers loan payment for gujarate government and many national and co operative bank given… https://t.co/TaQGmy7QnP
482,2020-03-25 09:38:04,@timesofindia Let her face the consequences. Corona does not distinguish between ordinary people and stardom
483,2020-03-25 09:38:32,We are not anxious please fortis needs a better strategy people need to know about corona. Not mental health please. https://t.co/ZFydBBBDwH
484,2020-03-25 09:38:37,"Stay home, safe you and your family. @javedali4u https://t.co/BRO8jeVTEE"
485,2020-03-25 09:38:55,"BP Expressway (Pune) - Fuelling to Ambulance, Police vehicles &amp; vehicles for COVID - 19 corona emergency services… https://t.co/l3UmE4G8q7"
486,2020-03-25 09:38:56,"District Corona Control Room Number (working 24*7) 05542287774
 call us!
#LockdownNow
#StayAtHomeSaveLives… https://t.co/OmN2ksSHgY"
487,2020-03-25 09:39:13,"Hiiiii @ShreyasIyer15  broo! 
How to fight with Corona! How to protect it self!#Covid19India 
#Askshreyasl"
488,2020-03-25 09:40:19,in mny places in MAH doctors working in infections ward for Corona are denied residence &amp; r mrcilsly forcd to evacu… https://t.co/Jj8U0qB7VR
489,2020-03-25 09:40:43,Pakistan country leaderdhip own big brother united india country way step taken and postive way co ordination and d… https://t.co/VPLhQ6IdXg
490,2020-03-25 09:40:45,"@BPCLimited  I am trying to update address online for my gas connection, can you please help me. Address change ser… https://t.co/3Zs0juRRoF"
491,2020-03-25 09:40:53,"Support the government all you want but they don't give a shit about people. 

Example: 
Demonetization 
Communal c… https://t.co/Ti3az2COYp"
492,2020-03-25 09:41:15,"https://t.co/ReBhg7wp98 #USA wud b d place 2 watch. China-induced #Coronavirus is targeted towards US only. Spain,… https://t.co/D75ytqETO4"
493,2020-03-25 09:41:22,@PMOIndia kya govt. Hospitals me corona pateints k alawa kisi aur medical urgency ko treat nhi kiya jayega. An old… https://t.co/yhKVDTWdi0
494,2020-03-25 09:42:44,@m4mrt Abe India me abhi tak kisi se koi paisa nahi liya gaya hai Corona test ka ...its been done free for everyone… https://t.co/VolGT67W7E
495,2020-03-25 09:42:48,"#corona #pandemic #anunaad @ Krishna Nagar, Lucknow https://t.co/fjUZehi9xq"
496,2020-03-25 09:42:58,"Chloroquine ineffective against SARS CORONA affected animals, but reduced hyperinflamatory response. https://t.co/dvgBE4tcxE"
497,2020-03-25 09:43:41,"@geetv79 USA alloted 150 lakh crores ( 2 trillion) today. 
Modi has to look into it and enhance the budget to tackl… https://t.co/N1SuCxXYJY"
498,2020-03-25 09:43:55,@AshramGzb @AshramBlr @ashramgoregaon @AshramSgr @asharamjibapu_ @AmdAshram @LokKalyanSetu @AshramJodhpur… https://t.co/0pkQYBFEKD
499,2020-03-25 09:44:18,"Due to corona viruses 
Reset in home"
500,2020-03-25 09:44:46,India Fights Corona Relief amount participate https://t.co/5VP6bW51Vl
501,2020-03-25 09:44:48,@SidrahDP Planning for next communal riot to execute once Corona gets over
502,2020-03-25 09:45:33,Dear @AUThackeray @OfficeofUT @CMOMaharashtra @priyankac19 @ShivsenaComms @ShivSena @supriya_sule @RajThackeray… https://t.co/gM6usP2ehk
503,2020-03-25 09:46:05,"Here #Corona Matters Not The #Religion
#SocialDistancing Can #Reduce #CoronaVirus Not #Namaz #Prayers 🙏"
504,2020-03-25 09:46:13,"Namaste sir 
Above 50 women from our village went to the Kaasi yatra on March 10th.They have to do return on 25th o… https://t.co/3u70tr99A8"
505,2020-03-25 09:46:22,@Vivo_India Hi. Happy New Year! Airtel does not support Vivo V9 and other Vivo models for VOWiFi. Jio support it. P… https://t.co/Q5Hldboqgn
506,2020-03-25 09:46:50,"For the next 21 days we need to stay at home !! Toughest time, hoping for the best  #COVIDー19  #Covid19India… https://t.co/Mmecl7goRe"
507,2020-03-25 09:46:51,"@GiuseppeConteIT 
It you use that ayurveda  for 15 days corona will end 
Give this to your public no virus will rep… https://t.co/H2fpG5L0w4"
508,2020-03-25 09:48:42,"Thousands of people doesn't know what #Corona virus is ?

One day if they do not work, they will not eat the next d… https://t.co/87B5WJONqj"
509,2020-03-25 09:49:31,"Responding to @WIONews on #lockdown, I&amp;B min @PrakashJavdekar said, ""Lockdown will have a positive impact. (Through… https://t.co/VR30ABHjqi"
510,2020-03-25 09:50:07,"All hospitals want to Make Big  Money during such Crisis &amp; this is one such live example... 
@lata_MIRROR… https://t.co/60gK32yFA1"
511,2020-03-25 09:50:18,"@ptiworkerss @ZohaibQadriLHR @Saj_PakPassion Icmr has developed the cheapest corona testing kit. 
It costs 1/4th of… https://t.co/nFkc8FM22f"
512,2020-03-25 09:50:23,@annamalai_k @DgpKarnataka @BlrCityPolice True sir... Sir y can't u temporary join the department and give some sug… https://t.co/eS5PJekTqI
513,2020-03-25 09:50:24,"@JhaSanjay You are right Sir,he came to power second time by completely tampering EVMs with support of BJP &amp; ECI.Th… https://t.co/E2j6AOLMKT"
514,2020-03-25 09:51:11,"Safe to corona virus some tips :-
1-HANDS Wash them often.
2-ELBOWCough into it.
3-FACE Don't touch it.
4-SPACE Kee… https://t.co/0MCcLNHcrF"
515,2020-03-25 09:51:39,@Shinu11_11 The rice we grow in our farmhouse is the  slimmest breed so I doubt it will taste good as plain Jane bo… https://t.co/8Cmme1eh5R
516,2020-03-25 09:52:29,"A couple of italian doctors died due to corona
#Coronaitaly #FightCoronaWithMeditation #Italycorona #Italy #Doctor… https://t.co/KZDGWDrOMt"
517,2020-03-25 09:52:44,"@TataSky @abpmajhatv @bbcnewsmarathi @aajtak @CMOMaharashtra @OfficeofUT @PMOIndia @zee24taasnews
Please give Free… https://t.co/GtA70mlNGG"
518,2020-03-25 09:53:06,This is what everyone can do at home to stay fit during 21-Day lockdown. That's why our star shootar… https://t.co/4uPJ2aE4m3
519,2020-03-25 09:53:43,"PM @narendramodi  follows social distancing norms during cabinet meet | India News, it sets example for others how… https://t.co/AfmfSRlz58"
520,2020-03-25 09:53:54,"Amidst all corona issue, when #Tsunami had to hit.. https://t.co/93TIkGbKxq"
521,2020-03-25 09:53:57,"Times like this will make each one of us a Ph.D in Survival Strategies 

#Corona #lockdown https://t.co/qntq5QRkTa"
522,2020-03-25 09:54:55,@narendramodi @PMOIndia @VSReddy_MP @ysjagan @YSRCParty @AmitShah @nsitharaman @AKYOnline @SivakumarAnnab1… https://t.co/if4mrjm3Ku
523,2020-03-25 09:56:53,Yes.God is https://t.co/QMcSFfjrC3 will witness how Qurano virus will end after pandemic corona is over. https://t.co/ITVdHFUfv8
524,2020-03-25 09:56:57,"Relieve yourself from boredom! Solve these Corona Lockdown Series Puzzles, Everyday One for 21 Days 👍 Starting with… https://t.co/7Mwd0ryGf8"
525,2020-03-25 09:57:06,"Pls stay at home... Thank you for Police department, Medical department and Cleaning staff work for prevent corona.… https://t.co/mM4d8QQGKH"
526,2020-03-25 09:57:20,"@BDUTT @doctorsoumya From China? 
What is to be learned, How to spread Corona virus? 
Barkha you are really incorrigible."
527,2020-03-25 09:57:27,@CMOMaharashtra Sir we support all the decision taken by the Govt...but requesting you to please even have a check… https://t.co/D6EJLPhrUE
528,2020-03-25 09:57:52,"#IndiaMaangeNyay as millions of daily wage labourers, street vendors &amp; those in the unorganised sector face a crisi… https://t.co/3mWUmsAjLA"
529,2020-03-25 09:58:52,"@SuDixit13 @realshooterdadi 
What say?
I want to source knowledge from all. We need to think solution, we can't sit… https://t.co/K7GzlyACCF"
530,2020-03-25 10:00:29,@IOBIndia IOB Regional Manager scolding BM for ckyc even during this corona pandemic issue no humanity not even rea… https://t.co/7D61qio6TQ
531,2020-03-25 10:00:35,To all the citizens of our country. We all need to be strong and stop the spread of corona virus. Please stay at ho… https://t.co/hvvOFwCqfj
532,2020-03-25 10:01:33,"@sameh51246476 @nooar58714415 @Newss_24 💝🍀Yahova is same but lingually it is praised in many ways !
💝🍀 It is amazin… https://t.co/VvHavJ87P3"
533,2020-03-25 10:01:51,"https://t.co/wSZyIJfyyP

WORK FOR HOME| 21 DIN MEIN CORONA KHATAM

#coronavirusindia #RRRMotionPosterToday… https://t.co/k017Fn3MZF"
534,2020-03-25 10:01:58,#DiseaseFree_With_TrueWorship By doing true devotion the whole world can survive the corona epidemic .To the saint… https://t.co/s1hiONsVis
535,2020-03-25 10:02:52,"Only 'I' and 'you' can break the chain of Corona Virus by staying at home.

#StayHomeStaySafe #StayHomeIndia… https://t.co/zXyNImFXlW"
536,2020-03-25 10:05:18,"Modiji and experts caution @currency exchange can bring Corona, minister said in adviced under pressure print media… https://t.co/iCEwW53n91"
537,2020-03-25 10:05:34,"Dr. Li Wenliang warned the Chinese ppl about CORONA Virus, as usual the Chinese Govt played no heeds &amp; silenced his… https://t.co/WiV8BbdueA"
538,2020-03-25 10:05:43,"Only those persons who came from Iran have spread this corona epidemic in India.
You may not be aware who came from… https://t.co/PlC2VSuaky"
539,2020-03-25 10:05:57,"Patient aged 62 yrs male from #Surat, working at radha krishna textile (RKT) market salabatpura tested positive for… https://t.co/79dSF5fsNX"
540,2020-03-25 10:06:56,@publictvnews Only Media people can go every Home.U people have corona proof jacket.Please allow vegetable vendors.… https://t.co/SGLoiXiV5w
541,2020-03-25 10:07:37,Corona effect in India https://t.co/Q1iM6miyb8
542,2020-03-25 10:08:03,"Our #superheros 
MG Hospital Bhilwara Staff 
They are treating 13 corona patients 
#VideoOfTheDay #21daylockdown… https://t.co/US3yiaYr82"
543,2020-03-25 10:08:25,@NorbertElekes Bro India not affording 3rd stage of Corona
544,2020-03-25 10:08:34,@weirdarse Inko corona nhi ho sakta. Temple were also to be closed.
545,2020-03-25 10:08:39,Corona effect in India https://t.co/X3I8QJgiZH
546,2020-03-25 10:09:13,I hope @capt_amarinder &amp; others who are opposing #CAA will have answer for attack on150 innocent Sikhs who were pra… https://t.co/clZnlgdvku
547,2020-03-25 10:09:38,"@PMOIndia Dear Modi ji,
Subject- REPAYMENT OF EMI AND MONTHLY LOAN INSTALLMENTS BY EMPLOYERS/SELF EMPLOYED ###.  Co… https://t.co/eqH3YEjteN"
548,2020-03-25 10:09:40,@kayjay34350 🙏🙏🙏 .   Sir amid world going through this Corona epidemic terror these Islamic terrorists still don't… https://t.co/iIAedpBtBw
549,2020-03-25 10:09:54,"It's so sad the young generation, adult citizens, low grade politicians not understanding the gravity of the corona… https://t.co/rMuSijrrRf"
550,2020-03-25 10:10:25,"Finally India got its Carona Dashboard

No more spreading Rumors.This is the official website for CORONA updates.
K… https://t.co/pjbfA8qiHC"
551,2020-03-25 10:11:24,"Wish you all a very happy Chaitra Navaratri.

May MAA Durga will liberate the entire world from this immediate disa… https://t.co/dJxvzrrXqq"
552,2020-03-25 10:11:31,Please follow below rules to avoid corona virus https://t.co/Iafq40yI1V
553,2020-03-25 10:11:50,People please stay at home.🙏😟 this video speaks everything. #ItalyCoronavirus #Italycovid19 #italyquarantine… https://t.co/1NpBM4qvmt
554,2020-03-25 10:12:09,@airnewsalerts @smritiirani @PrakashJavdekar Your advice to read news paper than wash hand is contradictory to modi… https://t.co/4IwB0eVkpj
555,2020-03-25 10:12:29,"T 3481 - Finally India got its Carona Dashboard
This is the official website for CORONA updates.   Updating every 4… https://t.co/ZXl6nzw4nY"
556,2020-03-25 10:12:43,@imasoom4u @Imshaheerkazmi @ANINewsUP Read your twitt again you r saying that if Yogi send Corona infected to a mus… https://t.co/kAOdIVyF2S
557,2020-03-25 10:12:46,"it's safe to be at home. So please support the curfew, it's for your safety. 

Stay Safe and Stay Home 
We can defe… https://t.co/Zoydsoq8oR"
558,2020-03-25 10:12:59,"When she calls you home during lockdown 
Le corona's fear - Bulati hai magar jaane ka nahi"
559,2020-03-25 10:13:31,"BJP Government Sanction 15000Crore for Corona-Virus, instead of 3000Crore statue, building hospital helped us in cr… https://t.co/vOnbaEqrQG"
560,2020-03-25 10:13:48,I’m victim 😭 https://t.co/A3kRp6spIu
561,2020-03-25 10:14:56,He was right but bhakts thought the other way of thali tali qawali now it's another panic people running for grocer… https://t.co/bjaaOYXvDq
562,2020-03-25 10:15:07,"Time to ban newspapers from our lives.
Apart from cutting trees🌿🍀☘, our papers are also home to DANGEROUS 👺👹😈  CHEM… https://t.co/29zoMFdljg"
563,2020-03-25 10:15:17,"Finally India got its Carona Dashboard

No more spreading Rumors. This is the official website for CORONA updates.… https://t.co/IS0zlgCFZD"
